State,VaxCov,WeekEnd,AgeGroup,VE_Inpatient,total_pop,TotalVax,TotalFullProtect,WeeklyNewFullProtect
North Dakota,0.398101,2025-01-18,Pediatric,0.51,184792,73565.879992,37519,405
North Dakota,0.398101,2025-01-25,Pediatric,0.51,184792,73565.879992,37519,0
North Dakota,0.410492,2025-02-01,Pediatric,0.51,184792,75855.637664,38686,1167
North Dakota,0.412369,2025-02-08,Pediatric,0.51,184792,76202.492248,38863,177
North Dakota,0.412369,2025-02-15,Pediatric,0.51,184792,76202.492248,38863,0
North Dakota,0.412369,2025-02-22,Pediatric,0.51,184792,76202.492248,38863,0
North Dakota,0.412369,2025-03-01,Pediatric,0.51,184792,76202.492248,38863,0
North Dakota,0.412369,2025-03-08,Pediatric,0.51,184792,76202.492248,38863,0
North Dakota,0.41349,2025-03-15,Pediatric,0.51,184792,76409.64408,38969,106
North Dakota,0.41349,2025-03-22,Pediatric,0.51,184792,76409.64408,38969,0
North Dakota,0.41349,2025-03-29,Pediatric,0.51,184792,76409.64408,38969,0
North Dakota,0.415499,2025-04-05,Pediatric,0.51,184792,76780.891208,39158,189
North Dakota,0.415499,2025-04-12,Pediatric,0.51,184792,76780.891208,39158,0
North Dakota,0.415499,2025-04-19,Pediatric,0.51,184792,76780.891208,39158,0
North Dakota,0.415499,2025-04-26,Pediatric,0.51,184792,76780.891208,39158,0
Ohio,0.028,2024-08-24,Adult,0.36,9169867,256756.276,92432,92432
Ohio,0.028,2024-08-31,Adult,0.36,9169867,256756.276,92432,0
Ohio,0.031,2024-09-07,Adult,0.36,9169867,284265.877,102336,9904
Ohio,0.042,2024-09-14,Adult,0.36,9169867,385134.414,138648,36312
Ohio,0.058,2024-09-21,Adult,0.36,9169867,531852.286,191467,52819
Ohio,0.101,2024-09-28,Adult,0.36,9169867,926156.567,333416,141949
Ohio,0.124,2024-10-05,Adult,0.36,9169867,1137063.508,409343,75927
Ohio,0.131,2024-10-12,Adult,0.36,9169867,1201252.577,432451,23108
Ohio,0.171,2024-10-19,Adult,0.36,9169867,1568047.257,564497,132046
Ohio,0.21,2024-10-26,Adult,0.36,9169867,1925672.07,693242,128745
Ohio,0.305,2024-11-02,Adult,0.36,9169867,2796809.435,1006851,313609
Ohio,0.31,2024-11-09,Adult,0.36,9169867,2842658.77,1023357,16506
Ohio,0.31,2024-11-16,Adult,0.36,9169867,2842658.77,1023357,0
Ohio,0.363,2024-11-23,Adult,0.36,9169867,3328661.721,1198318,174961
Ohio,0.363,2024-11-30,Adult,0.36,9169867,3328661.721,1198318,0
Ohio,0.397,2024-12-07,Adult,0.36,9169867,3640437.199,1310557,112239
Ohio,0.398,2024-12-14,Adult,0.36,9169867,3649607.066,1313859,3302
Ohio,0.398,2024-12-21,Adult,0.36,9169867,3649607.066,1313859,0
Ohio,0.398,2024-12-28,Adult,0.36,9169867,3649607.066,1313859,0
Ohio,0.428,2025-01-04,Adult,0.36,9169867,3924703.076,1412893,99034
Ohio,0.449,2025-01-11,Adult,0.36,9169867,4117270.283,1482217,69324
Ohio,0.449,2025-01-18,Adult,0.36,9169867,4117270.283,1482217,0
Ohio,0.449,2025-01-25,Adult,0.36,9169867,4117270.283,1482217,0
Ohio,0.453,2025-02-01,Adult,0.36,9169867,4153949.751,1495422,13205
Ohio,0.453,2025-02-08,Adult,0.36,9169867,4153949.751,1495422,0
Ohio,0.457,2025-02-15,Adult,0.36,9169867,4190629.219,1508627,13205
Ohio,0.457,2025-02-22,Adult,0.36,9169867,4190629.219,1508627,0
Ohio,0.472,2025-03-01,Adult,0.36,9169867,4328177.224,1558144,49517
Ohio,0.472,2025-03-08,Adult,0.36,9169867,4328177.224,1558144,0
Ohio,0.472,2025-03-15,Adult,0.36,9169867,4328177.224,1558144,0
Ohio,0.472,2025-03-22,Adult,0.36,9169867,4328177.224,1558144,0
Ohio,0.472,2025-03-29,Adult,0.36,9169867,4328177.224,1558144,0
Ohio,0.511,2025-04-05,Adult,0.36,9169867,4685802.037,1686889,128745
Ohio,0.511,2025-04-12,Adult,0.36,9169867,4685802.037,1686889,0
Ohio,0.511,2025-04-19,Adult,0.36,9169867,4685802.037,1686889,0
Ohio,0.511,2025-04-26,Adult,0.36,9169867,4685802.037,1686889,0
Ohio,0.122796,2024-10-05,Pediatric,0.51,2610179,320519.540484,163465,163465
Ohio,0.122925,2024-10-12,Pediatric,0.51,2610179,320856.253575,163637,172
Ohio,0.123146,2024-10-19,Pediatric,0.51,2610179,321433.103134,163931,294
Ohio,0.133469,2024-10-26,Pediatric,0.51,2610179,348377.980951,177673,13742
Ohio,0.302969,2024-11-02,Pediatric,0.51,2610179,790803.321451,403310,225637
Ohio,0.303626,2024-11-09,Pediatric,0.51,2610179,792518.209054,404184,874
Ohio,0.304209,2024-11-16,Pediatric,0.51,2610179,794039.943411,404960,776
Ohio,0.3046,2024-11-23,Pediatric,0.51,2610179,795060.5234,405481,521
Ohio,0.3046,2024-11-30,Pediatric,0.51,2610179,795060.5234,405481,0
Ohio,0.373853,2024-12-07,Pediatric,0.51,2610179,975823.249687,497670,92189
Ohio,0.373853,2024-12-14,Pediatric,0.51,2610179,975823.249687,497670,0
Ohio,0.373853,2024-12-21,Pediatric,0.51,2610179,975823.249687,497670,0
Ohio,0.373853,2024-12-28,Pediatric,0.51,2610179,975823.249687,497670,0
Ohio,0.398181,2025-01-04,Pediatric,0.51,2610179,1039323.684399,530055,32385
Ohio,0.400325,2025-01-11,Pediatric,0.51,2610179,1044919.908175,532909,2854
Ohio,0.400325,2025-01-18,Pediatric,0.51,2610179,1044919.908175,532909,0
Ohio,0.400325,2025-01-25,Pediatric,0.51,2610179,1044919.908175,532909,0
Ohio,0.423928,2025-02-01,Pediatric,0.51,2610179,1106527.963112,564329,31420
Ohio,0.433767,2025-02-08,Pediatric,0.51,2610179,1132209.514293,577427,13098
Ohio,0.435443,2025-02-15,Pediatric,0.51,2610179,1136584.174297,579658,2231
Ohio,0.435443,2025-02-22,Pediatric,0.51,2610179,1136584.174297,579658,0
Ohio,0.451537,2025-03-01,Pediatric,0.51,2610179,1178592.395123,601082,21424
Ohio,0.451537,2025-03-08,Pediatric,0.51,2610179,1178592.395123,601082,0
Ohio,0.451537,2025-03-15,Pediatric,0.51,2610179,1178592.395123,601082,0
Ohio,0.451537,2025-03-22,Pediatric,0.51,2610179,1178592.395123,601082,0
Ohio,0.451537,2025-03-29,Pediatric,0.51,2610179,1178592.395123,601082,0
Ohio,0.451537,2025-04-05,Pediatric,0.51,2610179,1178592.395123,601082,0
Ohio,0.451537,2025-04-12,Pediatric,0.51,2610179,1178592.395123,601082,0
Ohio,0.451537,2025-04-19,Pediatric,0.51,2610179,1178592.395123,601082,0
Ohio,0.451537,2025-04-26,Pediatric,0.51,2610179,1178592.395123,601082,0
Oklahoma,0.008,2024-08-24,Adult,0.36,3031877,24255.016,8732,8732
Oklahoma,0.008,2024-08-31,Adult,0.36,3031877,24255.016,8732,0
Oklahoma,0.031,2024-09-07,Adult,0.36,3031877,93988.187,33836,25104
Oklahoma,0.042,2024-09-14,Adult,0.36,3031877,127338.834,45842,12006
Oklahoma,0.055,2024-09-21,Adult,0.36,3031877,166753.235,60031,14189
Oklahoma,0.085,2024-09-28,Adult,0.36,3031877,257709.545,92775,32744
Oklahoma,0.124,2024-10-05,Adult,0.36,3031877,375952.748,135343,42568
Oklahoma,0.172,2024-10-12,Adult,0.36,3031877,521482.844,187734,52391
Oklahoma,0.198,2024-10-19,Adult,0.36,3031877,600311.646,216112,28378
Oklahoma,0.222,2024-10-26,Adult,0.36,3031877,673076.694,242308,26196
Oklahoma,0.269,2024-11-02,Adult,0.36,3031877,815574.913,293607,51299
Oklahoma,0.288,2024-11-09,Adult,0.36,3031877,873180.576,314345,20738
Oklahoma,0.288,2024-11-16,Adult,0.36,3031877,873180.576,314345,0
Oklahoma,0.309,2024-11-23,Adult,0.36,3031877,936849.993,337266,22921
Oklahoma,0.316,2024-11-30,Adult,0.36,3031877,958073.132,344906,7640
Oklahoma,0.345,2024-12-07,Adult,0.36,3031877,1045997.565,376559,31653
Oklahoma,0.349,2024-12-14,Adult,0.36,3031877,1058125.073,380925,4366
Oklahoma,0.359,2024-12-21,Adult,0.36,3031877,1088443.843,391840,10915
Oklahoma,0.359,2024-12-28,Adult,0.36,3031877,1088443.843,391840,0
Oklahoma,0.368,2025-01-04,Adult,0.36,3031877,1115730.736,401663,9823
Oklahoma,0.375,2025-01-11,Adult,0.36,3031877,1136953.875,409303,7640
Oklahoma,0.381,2025-01-18,Adult,0.36,3031877,1155145.137,415852,6549
Oklahoma,0.381,2025-01-25,Adult,0.36,3031877,1155145.137,415852,0
Oklahoma,0.391,2025-02-01,Adult,0.36,3031877,1185463.907,426767,10915
Oklahoma,0.393,2025-02-08,Adult,0.36,3031877,1191527.661,428950,2183
Oklahoma,0.394,2025-02-15,Adult,0.36,3031877,1194559.538,430041,1091
Oklahoma,0.4,2025-02-22,Adult,0.36,3031877,1212750.8,436590,6549
Oklahoma,0.406,2025-03-01,Adult,0.36,3031877,1230942.062,443139,6549
Oklahoma,0.409,2025-03-08,Adult,0.36,3031877,1240037.693,446414,3275
Oklahoma,0.409,2025-03-15,Adult,0.36,3031877,1240037.693,446414,0
Oklahoma,0.409,2025-03-22,Adult,0.36,3031877,1240037.693,446414,0
Oklahoma,0.409,2025-03-29,Adult,0.36,3031877,1240037.693,446414,0
Oklahoma,0.412,2025-04-05,Adult,0.36,3031877,1249133.324,449688,3274
Oklahoma,0.412,2025-04-12,Adult,0.36,3031877,1249133.324,449688,0
Oklahoma,0.417,2025-04-19,Adult,0.36,3031877,1264292.709,455145,5457
Oklahoma,0.417,2025-04-26,Adult,0.36,3031877,1264292.709,455145,0
Oklahoma,0.101995,2024-10-05,Pediatric,0.51,963383,98260.249085,50113,50113
Oklahoma,0.103462,2024-10-12,Pediatric,0.51,963383,99673.531946,50834,721
Oklahoma,0.159674,2024-10-19,Pediatric,0.51,963383,153827.217142,78452,27618
Oklahoma,0.159674,2024-10-26,Pediatric,0.51,963383,153827.217142,78452,0
Oklahoma,0.234888,2024-11-02,Pediatric,0.51,963383,226287.106104,115406,36954
